0,suspicious_char_path,len_path,top_tld,suspicious_word_domain,num_special_char_domain,https_protocol,num_slash,num_dots,url_length,is_threat_threat
,0.0,33.0,0.0,0.0,0.0,0.0,2.0,3.0,33.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,True
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,True
,0.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,20.0,False
,0.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,True
,1.0,51.0,0.0,0.0,0.0,0.0,3.0,4.0,86.0,False
,0.0,10.0,1.0,0.0,0.0,0.0,3.0,3.0,82.0,True
,0.0,49.0,0.0,0.0,0.0,0.0,7.0,3.0,49.0,True
,0.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,True
,0.0,45.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,False
,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,1.0,2.0,33.0,False
,0.0,73.0,0.0,0.0,0.0,0.0,3.0,3.0,73.0,True
,0.0,39.0,0.0,0.0,0.0,0.0,1.0,3.0,150.0,False
,0.0,1.0,1.0,1.0,0.0,0.0,3.0,10.0,81.0,True
,0.0,58.0,0.0,0.0,0.0,0.0,4.0,3.0,58.0,True
,0.0,80.0,0.0,0.0,0.0,0.0,7.0,3.0,80.0,True
,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,True
,0.0,35.0,0.0,0.0,0.0,0.0,1.0,2.0,87.0,False
,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,True
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,7.0,93.0,False
,0.0,36.0,0.0,0.0,0.0,0.0,3.0,1.0,36.0,False
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,False
,0.0,75.0,0.0,0.0,0.0,0.0,1.0,2.0,75.0,False
,0.0,52.0,0.0,0.0,0.0,0.0,5.0,1.0,52.0,False
,0.0,47.0,1.0,0.0,0.0,0.0,4.0,1.0,63.0,True
,0.0,37.0,0.0,0.0,0.0,0.0,2.0,2.0,37.0,True
,0.0,26.0,0.0,0.0,0.0,0.0,1.0,2.0,41.0,False
,0.0,41.0,0.0,0.0,0.0,0.0,2.0,3.0,41.0,False
,0.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,False
,0.0,57.0,0.0,0.0,0.0,0.0,3.0,3.0,57.0,True
,0.0,32.0,0.0,0.0,0.0,0.0,2.0,3.0,32.0,True
,0.0,17.0,0.0,0.0,0.0,1.0,4.0,2.0,40.0,True
,0.0,86.0,0.0,0.0,0.0,0.0,4.0,1.0,86.0,True
,0.0,7.0,0.0,0.0,0.0,0.0,3.0,4.0,32.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,2.0,3.0,27.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,1.0,2.0,31.0,True
,0.0,11.0,0.0,0.0,0.0,0.0,4.0,2.0,34.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,True
,0.0,35.0,1.0,0.0,0.0,0.0,3.0,2.0,59.0,True
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,False
,0.0,99.0,0.0,0.0,0.0,0.0,4.0,1.0,99.0,True
,0.0,10.0,1.0,0.0,0.0,0.0,3.0,2.0,89.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,4.0,2.0,33.0,False
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,3.0,23.0,False
,0.0,47.0,0.0,0.0,0.0,0.0,3.0,3.0,52.0,True
,0.0,37.0,0.0,0.0,0.0,0.0,2.0,2.0,115.0,False
,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,False
,0.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,True
,0.0,66.0,0.0,0.0,0.0,0.0,6.0,1.0,66.0,True
,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,25.0,True
,0.0,69.0,0.0,0.0,0.0,0.0,2.0,4.0,69.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,True
,0.0,20.0,1.0,0.0,0.0,0.0,3.0,2.0,74.0,True
,0.0,117.0,0.0,0.0,0.0,0.0,6.0,4.0,145.0,True
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,False
,0.0,39.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,True
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,False
,0.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,166.0,True
,0.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,True
,0.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,True
,0.0,79.0,0.0,0.0,0.0,0.0,6.0,1.0,79.0,False
,0.0,29.0,0.0,0.0,0.0,0.0,3.0,1.0,29.0,False
,0.0,51.0,0.0,0.0,0.0,0.0,3.0,3.0,51.0,True
,0.0,53.0,0.0,0.0,0.0,0.0,3.0,1.0,53.0,True
,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,True
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,24.0,True
,0.0,34.0,1.0,0.0,0.0,0.0,5.0,2.0,88.0,True
,0.0,75.0,0.0,0.0,0.0,0.0,4.0,1.0,75.0,True
,0.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,True
,0.0,70.0,0.0,0.0,0.0,0.0,3.0,1.0,70.0,False
,0.0,36.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,False
,0.0,36.0,0.0,0.0,0.0,0.0,3.0,3.0,36.0,False
,0.0,34.0,0.0,0.0,0.0,0.0,2.0,3.0,34.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,True
,0.0,40.0,0.0,0.0,0.0,0.0,2.0,3.0,40.0,True
,0.0,29.0,0.0,0.0,0.0,0.0,1.0,3.0,29.0,False
,0.0,78.0,0.0,0.0,0.0,0.0,3.0,3.0,78.0,False
,0.0,76.0,0.0,0.0,0.0,0.0,5.0,2.0,76.0,True
,0.0,77.0,0.0,0.0,0.0,0.0,2.0,1.0,77.0,True
,0.0,12.0,0.0,0.0,0.0,0.0,3.0,4.0,40.0,True
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,False
,0.0,38.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,True
,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,False
,0.0,56.0,0.0,0.0,0.0,0.0,4.0,2.0,56.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,False
,0.0,95.0,0.0,0.0,0.0,0.0,5.0,2.0,95.0,False
,0.0,38.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,False
,1.0,79.0,0.0,0.0,0.0,0.0,3.0,3.0,345.0,False
,0.0,26.0,0.0,0.0,0.0,0.0,1.0,3.0,26.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,False
,0.0,51.0,0.0,0.0,0.0,0.0,2.0,2.0,51.0,False
,0.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,False
,0.0,80.0,1.0,0.0,0.0,0.0,8.0,2.0,93.0,False
,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,False
,0.0,84.0,0.0,0.0,0.0,0.0,5.0,1.0,84.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,True
,0.0,56.0,0.0,0.0,0.0,0.0,3.0,2.0,56.0,False
,0.0,35.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,True
,0.0,80.0,0.0,0.0,0.0,0.0,3.0,2.0,80.0,True
,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,True
,0.0,43.0,0.0,0.0,0.0,0.0,2.0,2.0,43.0,False
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,False
,0.0,9.0,1.0,0.0,0.0,0.0,4.0,3.0,131.0,True
,0.0,46.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,False
,0.0,32.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,False
,0.0,54.0,0.0,0.0,0.0,0.0,2.0,2.0,54.0,True
,0.0,36.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,True
,0.0,62.0,0.0,0.0,0.0,0.0,3.0,4.0,62.0,True
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,4.0,24.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,False
,0.0,48.0,0.0,0.0,0.0,0.0,2.0,5.0,48.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,3.0,1.0,33.0,False
,0.0,43.0,0.0,0.0,0.0,0.0,1.0,2.0,43.0,True
,0.0,45.0,0.0,0.0,0.0,0.0,3.0,1.0,45.0,True
,0.0,47.0,0.0,0.0,0.0,0.0,3.0,2.0,47.0,False
,0.0,70.0,0.0,0.0,0.0,0.0,5.0,2.0,70.0,True
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,True
,0.0,35.0,0.0,0.0,0.0,0.0,2.0,3.0,61.0,False
,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,False
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,3.0,117.0,True
,0.0,37.0,0.0,0.0,0.0,0.0,2.0,2.0,37.0,True
,0.0,93.0,0.0,0.0,0.0,0.0,5.0,5.0,116.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,2.0,1.0,31.0,False
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,True
,1.0,169.0,0.0,0.0,0.0,0.0,9.0,8.0,169.0,False
,0.0,36.0,0.0,0.0,0.0,0.0,3.0,3.0,36.0,True
,0.0,40.0,0.0,0.0,0.0,0.0,7.0,4.0,69.0,True
,0.0,35.0,0.0,0.0,0.0,0.0,2.0,2.0,35.0,False
,0.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,False
,0.0,22.0,1.0,0.0,0.0,0.0,5.0,3.0,57.0,True
,0.0,52.0,0.0,0.0,0.0,0.0,2.0,2.0,52.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,3.0,2.0,27.0,True
,0.0,61.0,0.0,0.0,0.0,0.0,4.0,1.0,61.0,False
,0.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,False
,0.0,45.0,0.0,0.0,0.0,0.0,5.0,1.0,45.0,True
,0.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,155.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,8.0,5.0,93.0,False
,0.0,44.0,0.0,0.0,0.0,0.0,3.0,2.0,107.0,False
,0.0,90.0,0.0,0.0,0.0,0.0,8.0,2.0,90.0,False
,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,30.0,False
,0.0,11.0,0.0,0.0,0.0,0.0,3.0,2.0,34.0,True
,0.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,28.0,True
,0.0,30.0,0.0,0.0,0.0,0.0,4.0,1.0,30.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,5.0,5.0,68.0,False
,0.0,98.0,0.0,0.0,0.0,0.0,5.0,1.0,98.0,False
,0.0,26.0,0.0,0.0,0.0,0.0,1.0,3.0,86.0,False
,0.0,57.0,0.0,0.0,0.0,0.0,3.0,3.0,77.0,True
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,False
,0.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,24.0,False
,0.0,49.0,0.0,0.0,0.0,0.0,3.0,2.0,49.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,2.0,2.0,31.0,True
,0.0,24.0,0.0,0.0,0.0,0.0,2.0,1.0,24.0,False
,0.0,10.0,1.0,0.0,0.0,0.0,3.0,2.0,67.0,True
,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,False
,0.0,76.0,0.0,0.0,0.0,0.0,3.0,1.0,76.0,True
,0.0,30.0,0.0,0.0,0.0,0.0,4.0,3.0,52.0,True
,0.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0,29.0,True
,0.0,169.0,1.0,0.0,0.0,0.0,6.0,1.0,185.0,False
,0.0,20.0,0.0,0.0,0.0,1.0,4.0,2.0,67.0,True
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,False
,0.0,68.0,0.0,0.0,0.0,0.0,5.0,1.0,68.0,False
,0.0,48.0,0.0,0.0,0.0,0.0,3.0,2.0,48.0,False
,1.0,79.0,0.0,0.0,0.0,0.0,3.0,3.0,345.0,False
,0.0,47.0,0.0,0.0,0.0,0.0,2.0,1.0,47.0,True
,0.0,34.0,0.0,0.0,0.0,0.0,2.0,3.0,34.0,True
,0.0,56.0,1.0,0.0,0.0,0.0,4.0,1.0,72.0,True
,0.0,87.0,0.0,0.0,0.0,0.0,3.0,1.0,87.0,True
,0.0,35.0,1.0,0.0,0.0,0.0,7.0,2.0,56.0,True
,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,True
,0.0,10.0,0.0,0.0,0.0,0.0,3.0,6.0,157.0,True
,0.0,38.0,0.0,0.0,0.0,0.0,3.0,1.0,38.0,False
,0.0,33.0,1.0,0.0,0.0,0.0,4.0,2.0,52.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,5.0,3.0,91.0,True
,0.0,67.0,0.0,0.0,0.0,0.0,7.0,3.0,67.0,False
,0.0,77.0,0.0,0.0,0.0,0.0,3.0,1.0,77.0,True
,0.0,91.0,0.0,0.0,0.0,0.0,3.0,1.0,91.0,True
,1.0,104.0,0.0,0.0,0.0,0.0,7.0,3.0,246.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,False
,0.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,3.0,1.0,24.0,True
,0.0,111.0,0.0,0.0,0.0,0.0,3.0,3.0,111.0,False
,0.0,54.0,0.0,0.0,0.0,0.0,4.0,3.0,54.0,True
,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,32.0,True
,0.0,32.0,0.0,0.0,0.0,0.0,2.0,1.0,32.0,True
,0.0,51.0,0.0,0.0,0.0,0.0,3.0,1.0,59.0,False
,0.0,36.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,True
,0.0,42.0,0.0,0.0,0.0,0.0,3.0,1.0,42.0,False
,0.0,28.0,0.0,0.0,0.0,0.0,2.0,2.0,28.0,True
,0.0,46.0,0.0,0.0,0.0,0.0,2.0,1.0,46.0,False
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,False
,0.0,31.0,0.0,0.0,0.0,0.0,1.0,2.0,38.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,True
,0.0,31.0,0.0,0.0,0.0,0.0,1.0,3.0,31.0,False
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,2.0,48.0,True
,0.0,77.0,0.0,0.0,0.0,0.0,3.0,2.0,77.0,True
,0.0,12.0,0.0,0.0,0.0,0.0,4.0,3.0,33.0,True
,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,False
,0.0,18.0,0.0,0.0,0.0,0.0,5.0,1.0,108.0,False
,0.0,37.0,0.0,0.0,0.0,0.0,3.0,1.0,37.0,True
,0.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,True
,0.0,66.0,0.0,0.0,0.0,0.0,4.0,4.0,66.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,False
,0.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0,96.0,True
,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,True
,0.0,92.0,0.0,0.0,0.0,0.0,2.0,2.0,92.0,False
,0.0,40.0,0.0,0.0,0.0,0.0,2.0,3.0,50.0,False
,0.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,True
,0.0,28.0,0.0,0.0,0.0,0.0,1.0,3.0,28.0,True
,0.0,24.0,1.0,0.0,0.0,0.0,5.0,4.0,99.0,True
,0.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,False
,0.0,53.0,1.0,0.0,0.0,0.0,4.0,3.0,77.0,True
,0.0,37.0,0.0,0.0,0.0,0.0,2.0,2.0,37.0,True
,0.0,49.0,0.0,0.0,0.0,0.0,1.0,2.0,49.0,True
,0.0,56.0,1.0,0.0,0.0,0.0,4.0,1.0,72.0,True
,0.0,39.0,0.0,0.0,0.0,0.0,1.0,2.0,39.0,True
,0.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,49.0,True
,0.0,138.0,0.0,0.0,0.0,0.0,2.0,2.0,138.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,False
,0.0,56.0,0.0,0.0,0.0,0.0,5.0,1.0,56.0,False
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,False
,0.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,False
,0.0,56.0,0.0,0.0,0.0,0.0,2.0,2.0,56.0,True
,0.0,61.0,0.0,0.0,0.0,0.0,4.0,1.0,61.0,True
,0.0,21.0,0.0,0.0,0.0,0.0,2.0,1.0,21.0,False
,0.0,54.0,0.0,0.0,0.0,0.0,3.0,2.0,54.0,True
,0.0,46.0,0.0,0.0,0.0,0.0,1.0,2.0,46.0,False
,0.0,36.0,0.0,0.0,0.0,0.0,2.0,2.0,54.0,True
,0.0,39.0,0.0,0.0,0.0,0.0,6.0,4.0,64.0,True
,0.0,36.0,0.0,0.0,0.0,0.0,2.0,3.0,36.0,False
,0.0,16.0,1.0,0.0,0.0,1.0,4.0,1.0,35.0,True
,0.0,10.0,1.0,0.0,0.0,0.0,3.0,3.0,146.0,True
,0.0,36.0,0.0,0.0,0.0,0.0,1.0,2.0,43.0,False
,1.0,55.0,0.0,0.0,0.0,0.0,5.0,5.0,89.0,False
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,False
,0.0,64.0,0.0,0.0,0.0,0.0,8.0,2.0,64.0,False
,0.0,25.0,0.0,0.0,0.0,0.0,1.0,2.0,25.0,False
,0.0,29.0,0.0,0.0,0.0,0.0,3.0,2.0,29.0,True
,0.0,56.0,1.0,0.0,0.0,0.0,4.0,1.0,72.0,True
,0.0,43.0,0.0,0.0,0.0,0.0,3.0,3.0,43.0,False
,0.0,24.0,1.0,0.0,0.0,0.0,4.0,9.0,160.0,True
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,False
,0.0,44.0,0.0,0.0,0.0,0.0,3.0,2.0,44.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,False
,0.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,True
,0.0,29.0,0.0,0.0,0.0,0.0,4.0,2.0,29.0,True
,0.0,35.0,0.0,0.0,0.0,0.0,3.0,1.0,35.0,False
,0.0,6.0,0.0,0.0,0.0,0.0,3.0,4.0,34.0,True
,0.0,40.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,True
,0.0,10.0,0.0,0.0,0.0,0.0,3.0,4.0,114.0,True
,0.0,97.0,0.0,0.0,0.0,0.0,5.0,2.0,97.0,False
,0.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,True
,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,36.0,True
,0.0,93.0,0.0,0.0,0.0,0.0,3.0,2.0,105.0,False
,0.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,27.0,False
,0.0,15.0,0.0,0.0,0.0,0.0,4.0,4.0,35.0,True
,0.0,32.0,0.0,0.0,0.0,0.0,1.0,2.0,32.0,False
,0.0,74.0,1.0,0.0,0.0,0.0,7.0,1.0,111.0,False
,0.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,False
,1.0,73.0,0.0,0.0,0.0,0.0,4.0,5.0,73.0,False
,0.0,174.0,0.0,0.0,0.0,0.0,11.0,2.0,174.0,False
,0.0,60.0,0.0,0.0,0.0,0.0,3.0,1.0,60.0,False
,0.0,24.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,True
,0.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,False
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,False
,0.0,38.0,0.0,0.0,0.0,0.0,2.0,2.0,38.0,False
,0.0,46.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,True
,0.0,45.0,0.0,0.0,0.0,0.0,2.0,2.0,45.0,True
,0.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,True
,0.0,20.0,0.0,0.0,0.0,1.0,4.0,3.0,48.0,True
,0.0,96.0,0.0,0.0,0.0,0.0,4.0,1.0,96.0,False
,0.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,False
,0.0,40.0,0.0,0.0,0.0,0.0,2.0,4.0,69.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,False
,0.0,104.0,0.0,0.0,0.0,0.0,5.0,3.0,126.0,False
,0.0,57.0,0.0,0.0,0.0,0.0,2.0,2.0,57.0,True
,0.0,110.0,0.0,0.0,0.0,0.0,6.0,1.0,110.0,False
,0.0,71.0,0.0,0.0,0.0,0.0,5.0,1.0,71.0,False
,0.0,30.0,0.0,0.0,0.0,0.0,2.0,1.0,30.0,False
,0.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,27.0,True
,0.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,True
,0.0,28.0,0.0,0.0,0.0,0.0,1.0,2.0,185.0,False
,0.0,63.0,0.0,0.0,0.0,0.0,2.0,2.0,63.0,True
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,True
,0.0,160.0,0.0,0.0,0.0,0.0,13.0,3.0,200.0,True
,0.0,46.0,0.0,0.0,0.0,0.0,2.0,3.0,46.0,True
,0.0,112.0,1.0,0.0,0.0,0.0,3.0,1.0,155.0,False
,0.0,16.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,True
,0.0,41.0,0.0,0.0,0.0,0.0,4.0,1.0,41.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,3.0,1.0,27.0,False
,0.0,45.0,0.0,0.0,0.0,0.0,2.0,4.0,45.0,True
,0.0,67.0,0.0,0.0,0.0,0.0,1.0,2.0,67.0,False
,0.0,128.0,0.0,0.0,0.0,0.0,5.0,1.0,128.0,True
,0.0,44.0,0.0,0.0,0.0,0.0,2.0,2.0,44.0,False
,0.0,54.0,0.0,0.0,0.0,0.0,4.0,2.0,54.0,False
,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,False
,0.0,88.0,0.0,0.0,0.0,0.0,2.0,2.0,88.0,True
,0.0,81.0,0.0,0.0,0.0,0.0,5.0,1.0,97.0,False
,0.0,45.0,0.0,0.0,0.0,0.0,4.0,3.0,45.0,True
,0.0,43.0,0.0,0.0,0.0,0.0,1.0,3.0,43.0,True
,0.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,40.0,False
,0.0,45.0,0.0,0.0,0.0,0.0,4.0,1.0,45.0,True
,0.0,60.0,0.0,0.0,0.0,0.0,2.0,5.0,60.0,False
,0.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,60.0,False
,0.0,43.0,0.0,0.0,0.0,0.0,2.0,2.0,43.0,True
,0.0,25.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,True
,0.0,47.0,0.0,0.0,0.0,0.0,2.0,2.0,47.0,True
,0.0,44.0,0.0,0.0,0.0,0.0,2.0,1.0,44.0,True
,0.0,55.0,0.0,0.0,0.0,0.0,3.0,3.0,55.0,True
,0.0,43.0,0.0,0.0,0.0,0.0,2.0,4.0,43.0,False
,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,False
,0.0,39.0,0.0,0.0,0.0,0.0,2.0,3.0,39.0,True
,0.0,54.0,0.0,0.0,0.0,0.0,3.0,1.0,54.0,True
,0.0,88.0,0.0,0.0,0.0,0.0,3.0,1.0,88.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,2.0,1.0,33.0,False
,0.0,29.0,0.0,0.0,0.0,0.0,2.0,1.0,29.0,False
,0.0,44.0,0.0,0.0,0.0,0.0,3.0,3.0,44.0,True
,0.0,33.0,1.0,0.0,0.0,1.0,6.0,2.0,63.0,True
,0.0,49.0,0.0,0.0,0.0,0.0,2.0,1.0,49.0,False
,0.0,23.0,0.0,0.0,0.0,0.0,4.0,2.0,45.0,True
,0.0,29.0,0.0,0.0,0.0,0.0,1.0,2.0,29.0,False
,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,69.0,True
,1.0,170.0,0.0,0.0,0.0,0.0,3.0,3.0,184.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,True
,0.0,39.0,0.0,0.0,0.0,0.0,3.0,3.0,193.0,False
,0.0,39.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,False
,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,True
,1.0,178.0,0.0,0.0,0.0,0.0,5.0,9.0,178.0,False
,0.0,10.0,1.0,0.0,0.0,0.0,3.0,5.0,147.0,True
,0.0,90.0,0.0,0.0,0.0,0.0,2.0,7.0,90.0,False
,0.0,69.0,0.0,0.0,0.0,0.0,5.0,2.0,69.0,False
,0.0,46.0,0.0,0.0,0.0,0.0,3.0,3.0,46.0,False
,1.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,False
,0.0,37.0,0.0,0.0,0.0,0.0,3.0,1.0,37.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,False
,0.0,68.0,1.0,0.0,0.0,0.0,8.0,1.0,86.0,False
,0.0,61.0,0.0,0.0,0.0,0.0,2.0,3.0,61.0,True
,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,True
,0.0,42.0,1.0,0.0,0.0,0.0,8.0,4.0,74.0,True
,0.0,78.0,0.0,0.0,0.0,0.0,5.0,1.0,78.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,True
,0.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,False
,0.0,25.0,0.0,0.0,0.0,0.0,2.0,1.0,25.0,True
,0.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,False
,0.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,False
,0.0,56.0,0.0,0.0,0.0,0.0,3.0,2.0,69.0,True
,0.0,33.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,True
,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,71.0,True
,0.0,57.0,0.0,0.0,0.0,0.0,2.0,2.0,57.0,True
,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,False
,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,True
